id,config_id,answer_sha256,attempt_sha256,valid,validation_reason,end_state,input_tokens,output_tokens
copenhagen_bluetooth__R-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,dd42f70b7f2ce3182f39241e7fc7d69a57d9931375e1f35e63fe0859b336e761,dbe71a1f4486a60f2b9da61e053f040e29dac5037a35d8e77d740d84646673f2,True,valid,model_end,1243,55
copenhagen_bluetooth__R-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,8bc7ab79d278ca09001e77bc1be432b0446de4291dec5a754a544e4fe36b2bab,e2fb3ffd608bdfff83559315cda2e59a4ace6669d71cea4e63ff3d5eebe77b0f,True,valid,model_end,1243,59
copenhagen_bluetooth__R-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,6213477a57aab271e9e8fa6cc12d9f1c90ee19678c33974f5f56818fbbac0454,08daa76b14ab3fa00fdf07fd7812a531dae8ecda80f1d2e36d9913af8aa7e387,True,valid,model_end,1245,59
copenhagen_bluetooth__R-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,204f4ecd4de69a93fa8350545785481435930b6f768a6c9da6f1346bc5993848,b783bdb95eea3ad031bdc8f907bb9eb67fc8bce3b74fdcbbd5b5da2174450d79,True,valid,model_end,1246,55
copenhagen_bluetooth__S-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,88c2bd2827ad30170d942ceb4f3cd258ab73fa3af9084d69eca1483bc6077441,aadae78065a71519d84015c79bbb0892300e8f7ecb2e169835ad6bd23e2b12c8,True,valid,model_end,1367,55
copenhagen_bluetooth__S-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,14ddfbdf6c6e4c77473120ca4eb7fff7e4b7bc849196250ee5cabe240b165cce,ec620495895b125c1c767c15da48516c3d5a42a94e1f466872f9ba62f9e6e7d8,True,valid,model_end,1368,55
copenhagen_bluetooth__S-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,9ace2394241471548129b40635b70d5c7e3e11b16c41195b956da8ac955b0aff,f5e22e21cc6dd8599824dae719d3a704f1cba837013ed98a9265fa3cafb99d80,True,valid,model_end,1369,55
copenhagen_bluetooth__S-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,2e54642b749b4c93c591201a003194ce781aac8f588889c89e49447cf418df5a,2681791388430ccd2314f0be6e6661323037581aab905b0b27f6dee89c24eae1,True,valid,model_end,1367,59
copenhagen_bluetooth__S-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,b6c21f47e70103d11b7ee6bd9000e46a5229e7ec1df56a8630b434f479f94234,fe325d104c39e442884c0598da6571b52c853b9730581977149cec789ae58aad,True,valid,model_end,1369,55
dar_a08_r1__B-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,53043be2785b86785ca7ad003600bf6acb7732253c92d8f13af4ae4ac2c152b4,b32c546af20334756f1c11aca659c81569c0f1f1174073e316f9279f1c1a34d6,True,valid,model_end,1118,55
dar_a08_r1__B-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,b546276bce688a0feb93478f7a4b50de21b404f6cc83509278febdd3f82cc435,12735b59196dd4a03b6096c7794f2f071917ca86214a66bd612ad5faecdc0fb3,True,valid,model_end,1115,55
dar_a08_r1__B-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,edead9043f3fbfdeaf133badf4882bf916475111cbf00a427e055e681dc0a80d,4bb44a58269f141ca55255d37fd07f12a7492f085e9bd05a1eb55eb8e6b413b4,True,valid,model_end,1117,55
dar_a08_r1__B-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,86b25ed8995500eee1651cbffa7dff6f359913e754407479f123199fb5d75793,065c8ed8428a7116a68a88697c475978c1e00a824f49eee1c2749874bf2c4e28,True,valid,model_end,1117,55
dar_a08_r1__B-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,1c1c4278d20f95c8e43f1a86cbc7cfb8614f9cf52d672d5f0653f90f138cf8dc,aefbc61abf7c710fcb32ad8fc72ac530af07dedc4cbdc801707cc36e7fd0e20e,True,valid,model_end,1116,55
dar_a08_r1__H-recent5-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,89269c2da3a0a697add0d97183b95b0bc98b30c75fa119d89c751bd26e8f7331,b6d81970f7877a9e1fcc90be3b9c825a2693c051ec01095e7278a2e632292ef6,True,valid,model_end,1295,55
dar_a08_r1__H-recent5-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,ae98ca4b823d8d4f043b2985e4d8bc50988da24ca5645259ef0aa87bf2a6e8d1,3122f8ab735b49cd886e12a4fcc8306faad47f251aeb3c506334027c853fded3,True,valid,model_end,1298,55
dar_a08_r1__H-recent5-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,2a86e1589bc80dd1825b81baaf6598856bc1a566a37b76b2648550b56ca4e540,3d88a2f5a426acb543fac2b0b2f9b972a1c259409f508398944115d9895c4a1a,True,valid,model_end,1299,55
dar_a08_r1__H-recent5-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,ec44f267d9171064f48f8d50e31ca599e89f170a4964c53dab3ce9d5cda39cbc,64db6cc97f3245fc98e66b865ee485ef2de1bbe04612a1f166bf2e04f5788700,True,valid,model_end,1300,55
dar_a08_r1__H-recent5-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,8c9d3cef7546f814b0b865e79a8d9694b54128d0fff608d9cac4eb4b423a6007,6aeb0fb225125a18b47e0ae54b642281ebef94e1fd7b9029c15ae33861ec7980,True,valid,model_end,1298,55
dar_a08_r1__R-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,b7ab38a76f05567bdd9762c549855421e74510d29ad89df447fd43f640e69fdd,b7d86f2224651682d4987f1b52784703ff419c478341fd70877b643922ac0df8,True,valid,model_end,1098,55
dar_a08_r1__R-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,761e7f34aaef7502bc32a622e69ebb4a0c67f9bdcefd13b2e169f2dc7cd2ff93,c937ace4ee350037317d4025077598f2ab192283ee41362c2ec95d3629d3a227,True,valid,model_end,1097,55
dar_a08_r1__R-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,d43b74fa3d24a984c0151fbc4977232e88a783e7485d39cc7a2440453de5c7fd,7067e29b02e459341fda4e44daa9f61f60278e2a745d9566642dcb4f0ea84c16,True,valid,model_end,1103,55
dar_a08_r1__R-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,bf7e3537fe494bdfb8e0c25f3c91e4753e8944a7069f8fe7d7cc2b36ee96f832,e657e366508df57100f86acd29472d0a2f55add1d1bf61a55cce99215a15864a,True,valid,model_end,1099,55
dar_a08_r1__R-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,67dfbc49b36e801e1ef9f2278f7a5d8a076ad3c5f176db88dce3def3ac8fcd95,c5ea7251b0b05bf750ca51b1ede63156771e36ade20ded354dd1098cef61bf33,True,valid,model_end,1101,55
dar_a08_r1__S-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,5fe78e4c733239c26275f6ced17756e891c84ef639882b3e77319ac66c6db55b,91ac25dcb9d42653d84b6c54821df4d71ab188bfe4254288b0e808647c72ff14,True,valid,model_end,1219,55
dar_a08_r1__S-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,6efa5a2f54f38051a889e90b6906b0db6654194c823d61a0cb346f29554fff08,fe0b684c0ea192ffc9b4384e15f51c485b2601fbd96b1f539a2e1cd6ae4b7644,True,valid,model_end,1219,55
dar_a08_r1__S-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,012410bee289440e5cc6216c97303c685efee2ac7f82d7f5b5f162ce190e3c9f,64cbda2114a7b02fee5d5541a2d28b69578c2d240f130d5dee87740d0e8cf4e0,True,valid,model_end,1219,55
dar_a08_r1__S-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,5e6ed1a87b11d6b3e9908fae77d737d6bbfd9941d9e9e95cceb8fadd4ab10ce3,e9e65e5dcfa886fc74355396bea379fd6f98f14e775c16e9c882c8bcda4ebddc,True,valid,model_end,1218,55
dar_a08_r1__S-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,b5839419f8d251cd256a46c53b9ce957e904e44a82c38ff65ba8456462d589de,bdd1441d8d43f217251763628818cdfdcde128c64fd72e5585d48240bd9b1729,True,valid,model_end,1218,55
dar_a08_r2__B-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,d6944a66d207c8fee7b86bba21c63b68575d595da80d17d6b9bd0e68e8faf731,972bc47fc5cfabbffcec4bbac6f9eee616f3d6898c9d9e941227fb642b293fde,True,valid,model_end,1113,55
dar_a08_r2__B-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,58a0efe46101232c51f2d567fc4e0c27ee2e80c1b452fafbb33359a1256aec31,603794bc67c516b78a87010b98def49c1db70ae52111694cc67f5bc1018df9dd,True,valid,model_end,1118,55
dar_a08_r2__B-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,a4cd63ad4c0755635c08d6f2ede006ac8a960badc55940dd2800cd27ac5c840a,7840dbb2512c165fc746e6c9926952013f34784505dfcc2a22638cf812a6db1e,True,valid,model_end,1118,55
dar_a08_r2__B-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,f73ebd92bf93439249be8f412753f3bef4c7e86939e4aca66901412e28d8d762,319fc74b171c00ec1aaafd4d3b7d66bb6f50b7bce033860ed8a25248a9ba7075,True,valid,model_end,1119,55
dar_a08_r2__B-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,c849790491ce28ffa96fb28fe0c7336158ea45f19c60dd9b9d1856fbe6a25b7a,4a876ad65104482859f3c958e52140c2ca64bd9d219dd60e1adc820aa8f91e6a,True,valid,model_end,1117,55
dar_a08_r2__H-recent5-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,3133a6259e361bcf6f7b9d7e0b9d605b394671ac579c8c7569b8205446e4f896,c50eef7ec2fed321a74547e4e5a9f632276aaf8b5012f19a5ca61c55c4c9b853,True,valid,model_end,1298,55
dar_a08_r2__H-recent5-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,f9d061a6f9029cc5b23f9a4349734056b55262aa5832d1c9f95607c8d850ac84,a0b3559044979ecd8e9b6586528c385c7fca9ae709d39b52fd1269ce9429c328,True,valid,model_end,1299,55
dar_a08_r2__H-recent5-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,34bae7e844b90cd838267f8177ac50510fc7cd7c7e078b131537aab591274dd6,b590b04adba2560018c52efed424f110ab1b60ba9547a1f9a727aae2524c5977,True,valid,model_end,1297,55
dar_a08_r2__H-recent5-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,443fa5e1f48ddd1142b7543844512c9490339006033a109c5ea7b1db38534f95,f7b65b0c538bbe72311085df1aee88e98edea6267c6c833059abfb2aae560a7b,True,valid,model_end,1297,55
dar_a08_r2__H-recent5-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,c2d0c2e761a7e0c70405bec0b542a88ff8eb590b65bfc0915bbad40401bfc17c,153f95301b84b15305c912f0eee3e266f07bcf84e38ed739b86d7409b48d10b3,True,valid,model_end,1303,55
dar_a08_r2__R-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,b3f0466cc71a0d3efc448fd6c387c743c9493eac3592179d2f402c379a179078,47afda51c30375c6fe5ba2254b4b0e039daebdb02df2052e4ca9755ad2cb1b52,True,valid,model_end,1101,55
dar_a08_r2__R-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,12dbbae03f6cde76afd527ec1d94cb3ee27cdfc80cf0692ebd38e2fd5c3d8734,9662079baee7660570a6c26fa7c34f0421a2a74e4347ff92a125334f7e0b853f,True,valid,model_end,1099,55
dar_a08_r2__R-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,7a97237dc0e131ea4c5995e0e36f102be6bf20cfbcea4564e8fc0eb398056dee,66937bec0714e056c7b91b03920aef685891581c0f67e215a9b87a3666aba7b4,True,valid,model_end,1097,55
dar_a08_r2__R-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,6e047436b2aa973f41be5215754f32ec50b0839a9bb3457f460af1ece6e0f932,d22ee9f65f56e279c46f0a716759c47656982f1a1ad70e1f99a13b7eeb526664,True,valid,model_end,1102,55
dar_a08_r2__R-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,5a4e6a88570ef379a87d0e02b18b8e3d214e41a7b409cedd4aa0f9563f556351,d51e0fbe7208e987a4d75094e45376ce7b4c8e48f4a850b81bddfb6cc35be734,True,valid,model_end,1100,55
dar_a08_r2__S-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,2dbdca29c14a6098b42cd429d9cf0c21d88667647aaf2b8d3094088741a36279,903721538518785c9cedc5e84a76f915fc237785cd5da0b78441af56e59260ed,True,valid,model_end,1213,55
dar_a08_r2__S-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,566cc5fb63e1c123662a2adb2f8251c2359dac8d4d2dffef7f5febc5e85498f4,067a3c316e961df22c4403e0a0d388dfebbcf908e6b25c4dcefd051c3811a5a4,True,valid,model_end,1217,55
dar_a08_r2__S-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,0906d3d9709c172637f126d205f90a533063bd29fe02df4fe8adc7ee93b36095,982a40afe7e19e79d66e7a929234d7a8da4269fbca11b55aaabcca730326eb74,True,valid,model_end,1221,55
dar_a08_r2__S-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,1cdf51e53f2f0c635007f6cc96fbe3029fc0fe084a8035c3ff247d96e6d53a10,a1e0f45261e44a0c21ed45ad31d169fe6755507d143058f41187f6400357ffb2,True,valid,model_end,1220,55
dar_a08_r2__S-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,b8420438c4a8844f62a0827b661f0467b18096e5c06cfcb45e4ad72983cd373e,d3db40f32244c4fb87c0ce6ac4e1de41179a18535cc03f58a61ca9a51b7404eb,True,valid,model_end,1207,55
dar_a0_r1__B-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,489d28f8700f968d9c0c7de5b1590b8dae4262da1e673070a87a58796b056024,8a30f150991c9685c6d9595b10e362f7e40ec18c46ebe9503917a94eefce4c4a,True,valid,model_end,1115,55
dar_a0_r1__B-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,8959311fe52e6e9918ff04911897e1bb2334a4fad9565861970656cdcbb3644a,0d69300d0cd57ec1a619e417b423972eda24cb59684b31c1054f2d4aacd5435c,True,valid,model_end,1118,55
dar_a0_r1__B-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,66d9447b9b1ed58cbc5a47462ed9e8ca49d7f7fcfaae7d6b8391dbd496f4ecb7,5bf170ef65a9e9f0959ecb9d3ed1b8cb39ce653af36a19312f9807b7a9d855de,True,valid,model_end,1110,59
dar_a0_r1__B-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,1b1d48ac49df96b020bca6c665d294fcb7aa9ddc94cb50c4acf12cdbb73a3ce9,0d67d564b02a5dd4ef07cc32531fb490d54e21f0887370ad8b509c7a6309da93,True,valid,model_end,1113,55
dar_a0_r1__B-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,aff9a98e6ced9b7bfc48f26ccdcae62191bb573426f5d0a22bc10ae618ed9b1b,e71cd679181fdb4f8808e9780f2043993fed5d429ae785271ae9f32095771da8,True,valid,model_end,1108,55
dar_a0_r1__H-recent5-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,0e23f54e8e487e73facc3ad54eb19f5ca328678efb6dbec953b460fae52aac55,2177e8448925ecc3dc4cb032dfa461e7a56e97e81c85ca2896ffd76bb055829e,True,valid,model_end,1308,55
dar_a0_r1__H-recent5-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,911ae7e6cea65f8aef8c560981f1a0c820e3b75869453f192ce9e82c763550b9,6c3837c2827eb1a7e6dfbefe588580b3faa5bfe9015d057ac387da7a62a4da54,True,valid,model_end,1306,55
dar_a0_r1__H-recent5-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,2487bf74cc6a7f860f232b8e4cfc59d9510d664932d386c6a249e6ee6b5dac2c,7c81234140185b1653ae78017f5c6ad5b562ac5b9064a3a5a8d2d4656417063f,True,valid,model_end,1306,55
dar_a0_r1__H-recent5-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,7b6fd265a336f3225e5a25ccc1700147a28b0d3d1320c71f5fea5d0c5ceb369d,012b04549cb34a5351039dc310efc081514fcbca80c500d4ecb3aab7bfd8692c,True,valid,model_end,1307,55
dar_a0_r1__H-recent5-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,6e4e725e7408628cdc66eab2c047eeef03ef096b2bba0d48b97b4d86b6767165,48a9edeb66646ee74e1181d23adda690515a9ea85af299bca31602e291b3a1cc,True,valid,model_end,1310,55
dar_a0_r1__R-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,346d43c79f7ca2710ffaf7f1bc5feccd37892e0baaaaf94afdf3a35059ed8ca2,017f4ab596cc2a3ab035cdf434dfd8cae294df44a72ce1b7dd0963b715c8fec2,True,valid,model_end,1113,55
dar_a0_r1__R-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,f2c7945654724d2d076f169b49b5638ed1d9920f902ce934700704c59b333d0b,fb9657803f2db436f41085f46f167b87f82ad309edf3c68bf856d06022800ad8,True,valid,model_end,1115,55
dar_a0_r1__R-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,33e5bdc136308bb3904d0fc282498dcba4ce4cdb57253f825cea213a25819ce2,2dda9b8d1f8d4da9747481c58dbfeada8b2fd403cdf977e025cf8b85f1a1aeab,True,valid,model_end,1119,55
dar_a0_r1__R-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,03a8466a36d0482f71911973c99d387da9b01fcd3614a8902a3bf008dc8d47e7,6f31aa7d2843aa2581aa0760b869c9a75057fb1a7d181f91973d4846c4059bd2,True,valid,model_end,1115,55
dar_a0_r1__R-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,f6658f4974b762a6d555f4c17b0dc240067e01678881b4c914f9e4cabacbff63,4105cad6054b8bae8c004f64f687f5553aa2465575962a6af0ddc39a623cc34d,True,valid,model_end,1112,55
dar_a0_r1__S-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,58274c579cb39dd5b29270903285935501cb220d9953b660c9ab23312be631c9,295288227b35bbc934c41000f03bd41be7b586c1e4da6060d13f60d336b290c3,True,valid,model_end,1231,55
dar_a0_r1__S-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,d0b70781e2b1baa3dd499e11ec2ce3b1973db235d5d1e153c73d08abff33abc0,cba3c2b08b2979bec927c390b4ef19cea8559f494f27d3a53f9e5cf6587baed2,True,valid,model_end,1224,55
dar_a0_r1__S-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,4fce7047003f9ed0aba1eb386afa1212aacc437a548406f382966b10f2a86b32,d3b465c4867d0c91cc02325fc469a25f592e361d210693a223f11f3c402c58f2,True,valid,model_end,1227,55
dar_a0_r1__S-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,22beac0d7acd8278b5e64341563eb4aa785fe47ecc8caec4938f77ef46aa651e,eb3ed4c3cea7541839ab46b824ffa5753478a5e2d66a39de16f810ef4642ea7d,True,valid,model_end,1243,55
dar_a0_r1__S-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,bf5f065318da10e5d595c42bde42afdaa86e32242973b8ff295d3d0a333a42ca,d39c5a39e9c99734ddcb038a0c81535c76954c1a35658ac024f285e69fe92498,True,valid,model_end,1246,55
dar_a0_r2__B-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,43f3827f1d99c098e588bd227ef2034e8e17da414f2f87736f1a7637130822e1,2bbfd0e37c50cf0351dac3dfd0f7129e30439cb94e3c33d01868dd8fd0db4c31,True,valid,model_end,1115,55
dar_a0_r2__B-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,ddc4f2bcccadf3a3d0e237265f1eba3bbf4487b2b02423e53a31fd55aafb9eee,868d4ef07a4e943a98e8264ad5e9d078a02d505ea7b395ca3c42fb47bb13a150,True,valid,model_end,1117,55
dar_a0_r2__B-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,1aac30d1d8576ed225b0813d74626ac606b780301ca42f45fe570438e8ca9b4e,5d75c1ba93e68e8c5d461f17ec9e8e9b384788257fb28955ca44de98e64f2d8e,True,valid,model_end,1110,55
dar_a0_r2__B-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,2a89bea38ca7fbddbad492a353244ecacacd73b86ee6bb7548b325cc874bbf54,331ae42d71fe52418109f98f82d2c267e1c5397e211b6ce91bb7d4d911bdf510,True,valid,model_end,1113,55
dar_a0_r2__B-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,56d9b4274608dcbae2aeb2bd95b5ee9946a0a51344a4478330ea3dd9b6fb8d6d,f1a75b6b15729adea497e971fb7e9f9d2663f9267076137f6b7654e85f0752af,True,valid,model_end,1115,55
dar_a0_r2__H-recent5-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,5d3267d56a3f353bb581d8ed81c43026e564cf660ed7a38c1c8ada056f792c6d,d440fc440029b746c6317062f645e24352307f9fdd19ef0718dc8f8b9648a073,True,valid,model_end,1304,55
dar_a0_r2__H-recent5-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,0a08d564912457ee8c9d5a73cdb276306aee78142f8b8c388ed63e772478436b,8d334b23f1ed3c1c41e1ef7d9df46c076e76953fa374696b35b1bd019f83089c,True,valid,model_end,1303,55
dar_a0_r2__H-recent5-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,bceeaa2d50907088fdaa27fc7a377d961a8c9f2882dbc1f0c20155de78d77e85,308dc68f888aba55b0605d1e1efddb97c9f3b05e4a9bf47e50c3926626e42c40,True,valid,model_end,1307,55
dar_a0_r2__H-recent5-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,3f74dce742865b1cc640b09d113e322896375f3123ce0e4710cd957097b56a58,43c5c02a3d95464953ee0f598be01b810b5d316231e8a09393e7f813edafa4f4,True,valid,model_end,1302,55
dar_a0_r2__H-recent5-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,d45348613074cdeb3822fac98ec144e83cd063a938f880c9eed747ec83ce07e1,81037513af6020a5a93459441852f5552864ddc4ed442b9460900ea9c22d6b19,True,valid,model_end,1307,55
dar_a0_r2__R-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,36c861ae9d1a9eaa2a2a2842ad63883af8c535a1dee91ea809c0d907d3a7ecb7,6b74a784b251182443d9724a990c6dc31c2bea53fdff41cbd7e34c920cfa97b1,True,valid,model_end,1118,55
dar_a0_r2__R-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,d918e5450846495dfa449a8ae9c8cce5907470e19829f0abbb9515dc1948c9f6,10992bcb452bf33c23d2781b3dab3e3881dad28361d74e2d308e36844676555e,True,valid,model_end,1116,55
dar_a0_r2__R-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,6f64ac2682d20b85fb6fc809dc969a6b6a3aa41f9a75048f6cf9d4a73c20635a,1e2121524faa0d9ead24c7ac47aa375a7798d02ed4f7f21408bf02112f015d1f,True,valid,model_end,1112,55
dar_a0_r2__R-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,c83ee3abf81ef8db99d25ec5b77b595805a78b9b6f24daa306b1cf7b6b217b6e,28b0d01c333d4c74c4b27a484d37861218fe857b80435171094406ec5374e9ef,True,valid,model_end,1115,55
dar_a0_r2__R-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,89ad0683eb6ffb11cbf7c55796f75f61152114609992213d778f071040466b37,16ed95053b44af995e96347e755d39baa20e227c35223a2bd03a15c8f545952b,True,valid,model_end,1113,55
dar_a0_r2__S-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,2006505f36bc012e58328b832ffab7ccf0954bc3a0a8334bb747e3c30898ff57,f09515f65c7b9c10d614c5f5895bcc3b58437082f34b80292859fa74e25781d7,True,valid,model_end,1225,55
dar_a0_r2__S-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,5e94af9a5577f2d0b4f52a1ab9a4d04d50e41755f28b55e16ab9b5f471951007,0cb9103a9fae759e6548e2f6215298a589ad75369dcaeb18d973dfa21be4d7e2,True,valid,model_end,1223,55
dar_a0_r2__S-c10__s3__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,9ea22857d1375a9277c52c1ceb9dd979f4c1941c838eab78f9729923c4932d15,d9342c1b1c5981c84e7748743e2feb3962b2130ef3e036594c87f516d3492177,True,valid,model_end,1227,55
dar_a0_r2__S-c10__s4__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,519f5dd58baa2a466b5fcbbe20a482f2d12628136bb26d248eddbcd22adb185e,c1a41117ad23265a1542289567392a66746bcc191e229f065103fa45c1caa244,True,valid,model_end,1226,55
dar_a0_r2__S-c10__s5__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,cc8c91c1b922e6c31b5b9ef0984cefaa086ed25a7067cbab07ab48bb9426bcc3,71fb3878763db0944bca7c31c7fe1277fd4cb1a3a625a299ae4c35ede35c15de,True,valid,model_end,1226,54
snap_collegemsg__B-c10__s1__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,ace174d87939f8730c99070f27d00c28139d4253c400cd8b02022568b4d1d7cd,8c22966d1985f22c8f4a46b664584d60490064fe99abc5fb8778fe7d022626f0,True,valid,model_end,1123,55
snap_collegemsg__B-c10__s2__qwen_nonthinking__r1__cells10-json-20260918,qwen_nonthinking,35afe62f404a70b7d858a3ef2b98853d628f5a1bc217d1f72b22cc274f6bbb13,9c8e0dc33ff6abff7a425309acf9387287cb92fb4ec0892a3ef6ba67a9688c88,True,valid,model_end,1121,55
